id,user_id,category_id,title,description,thumbnail_url,author,created_at,updated_at,type,site,maker_id,linkurl,isbn,jan,item_code,popularity,artist_id
399067,NULL,3,玩具,,https://i.scdn.co/image/ab67616d0000b2732cdc293bfe8e6d6a19ee2a2f,たかやん,2022-03-05 10:01:35,2022-03-05 10:01:35,external,spotify,0,https://open.spotify.com/track/64kRXYxMnSQyR59qlmLBLv,,NULL,64kRXYxMnSQyR59qlmLBLv,NULL,266
399070,NULL,3,闇夜,,https://i.scdn.co/image/ab67616d0000b273466bd672cf289d8a1edf48fc,Eve,2022-03-05 10:01:35,2022-03-05 10:01:35,external,spotify,0,https://open.spotify.com/track/6aW8fq5lGlhoZxhLyC7JuL,,NULL,6aW8fq5lGlhoZxhLyC7JuL,NULL,45
399074,NULL,3,花に亡霊,,https://i.scdn.co/image/ab67616d0000b2732794743c6eb13addc2b01420,ヨルシカ,2022-03-05 10:01:36,2022-03-05 10:01:36,external,spotify,0,https://open.spotify.com/track/3FUqp10RhCmMjyyB9extmo,,NULL,3FUqp10RhCmMjyyB9extmo,NULL,217
399076,NULL,3,シルエット,,https://i.scdn.co/image/ab67616d0000b27364be01336a8f917538a60b74,KANA-BOON,2022-03-05 10:01:37,2022-03-05 10:01:37,external,spotify,0,https://open.spotify.com/track/1di1C0QI6Y92yZPYn6XYAZ,,NULL,1di1C0QI6Y92yZPYn6XYAZ,NULL,106
399079,NULL,3,思想犯,,https://i.scdn.co/image/ab67616d0000b2732794743c6eb13addc2b01420,ヨルシカ,2022-03-05 10:01:38,2022-03-05 10:01:38,external,spotify,0,https://open.spotify.com/track/5o3LSzu8xCMDpbAwm4dZ46,,NULL,5o3LSzu8xCMDpbAwm4dZ46,NULL,217
399080,NULL,3,狂乱 Hey Kids!!,,https://i.scdn.co/image/ab67616d0000b2733d3d3a83060249a222b74c9f,THE ORAL CIGARETTES,2022-03-05 10:01:38,2022-03-05 10:01:38,external,spotify,0,https://open.spotify.com/track/0ax0UBVE6S1Qh6ReyJbyXk,,NULL,0ax0UBVE6S1Qh6ReyJbyXk,NULL,311
399081,NULL,3,月に吠える,,https://i.scdn.co/image/ab67616d0000b2730fa81f20bdea5e44640c5c30,ヨルシカ,2022-03-05 10:01:38,2022-03-05 10:01:38,external,spotify,0,https://open.spotify.com/track/7sLxvJ2Lj4Kf2K6Wa7OEk1,,NULL,7sLxvJ2Lj4Kf2K6Wa7OEk1,NULL,217
399088,NULL,3,ナンセンス文学,,https://i.scdn.co/image/ab67616d0000b27334b312c38306d76fb748f9ed,Eve,2022-03-05 10:01:40,2022-03-05 10:01:40,external,spotify,0,https://open.spotify.com/track/3oaj1uws6MQyjlmkKS6ABt,,NULL,3oaj1uws6MQyjlmkKS6ABt,NULL,45
399100,NULL,3,黙れ,,https://i.scdn.co/image/ab67616d0000b273b5c975543a57064a3ce8676c,たかやん,2022-03-05 10:01:43,2022-03-05 10:01:43,external,spotify,0,https://open.spotify.com/track/1ykrtkePT0flhip7EhdIyD,,NULL,1ykrtkePT0flhip7EhdIyD,NULL,266
399102,NULL,3,Oz.,,https://i.scdn.co/image/ab67616d0000b273bf256e32edf00ffd4e977592,yama,2022-03-05 10:01:44,2022-03-05 10:01:44,external,spotify,0,https://open.spotify.com/track/2VRcLEvQCMByWBuvM9gaJ2,,NULL,2VRcLEvQCMByWBuvM9gaJ2,NULL,523
399103,NULL,3,あいつら全員同窓会,,https://i.scdn.co/image/ab67616d0000b273f2358d74de95c2de78d9a7d4,ずっと真夜中でいいのに。,2022-03-05 10:01:44,2022-03-05 10:01:44,external,spotify,0,https://open.spotify.com/track/2VIK6jaaKghS4QPHr6sAkv,,NULL,2VIK6jaaKghS4QPHr6sAkv,NULL,226
399104,NULL,3,真っ白,,https://i.scdn.co/image/ab67616d0000b273e8c245e7ea440dded5e8d33e,yama,2022-03-05 10:01:44,2022-03-05 10:01:44,external,spotify,0,https://open.spotify.com/track/1m0RfmsLgUUf0AB1zyObXc,,NULL,1m0RfmsLgUUf0AB1zyObXc,NULL,523
399105,NULL,3,心海,,https://i.scdn.co/image/ab67616d0000b273ad5d6db67f662909067fdb4a,Eve,2022-03-05 10:01:45,2022-03-05 10:01:45,external,spotify,0,https://open.spotify.com/track/0FJ6h0nFIe3irtTsrtuevI,,NULL,0FJ6h0nFIe3irtTsrtuevI,NULL,45
399106,NULL,3,Fighter,,https://i.scdn.co/image/ab67616d0000b273cf331be97840f0cdf896b9e6,KANA-BOON,2022-03-05 10:01:45,2022-03-05 10:01:45,external,spotify,0,https://open.spotify.com/track/63Eem2YcddulJTylUNo4Xt,,NULL,63Eem2YcddulJTylUNo4Xt,NULL,106
399107,NULL,3,藍二乗,,https://i.scdn.co/image/ab67616d0000b273b1b3b83ffee5925197e7ef2c,ヨルシカ,2022-03-05 10:01:45,2022-03-05 10:01:45,external,spotify,0,https://open.spotify.com/track/6BV77pE4JyUQUtaqnXeKa5,,NULL,6BV77pE4JyUQUtaqnXeKa5,NULL,217
399109,NULL,3,夜行,,https://i.scdn.co/image/ab67616d0000b2732794743c6eb13addc2b01420,ヨルシカ,2022-03-05 10:01:46,2022-03-05 10:01:46,external,spotify,0,https://open.spotify.com/track/1srR6pbN1YCtIulufVNeMZ,,NULL,1srR6pbN1YCtIulufVNeMZ,NULL,217
399111,NULL,3,どうせ無くなるだけ,,https://i.scdn.co/image/ab67616d0000b273ec73d5a5712a03dcf50d0236,たかやん,2022-03-05 10:01:46,2022-03-05 10:01:46,external,spotify,0,https://open.spotify.com/track/0LpDOZojOEyafSOE41kIOb,,NULL,0LpDOZojOEyafSOE41kIOb,NULL,266
399125,NULL,3,SIGNAL,,https://i.scdn.co/image/ab67616d0000b2736fcf4d00261921e0363bf983,TWICE,2022-03-05 10:01:49,2022-03-05 10:01:49,external,spotify,0,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,,NULL,3BbfgC1wM6x5TRYgAVZYi0,NULL,46
399159,NULL,3,BBoom BBoom,,https://i.scdn.co/image/ab67616d0000b273a5bb4ef1ca42f4378d815c7c,MOMOLAND,2022-03-05 10:01:55,2022-03-05 10:01:55,external,spotify,0,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto,,NULL,3BPoSr2pO34Aan6alFfVto,NULL,519
399166,NULL,3,Breakthrough,,https://i.scdn.co/image/ab67616d0000b273f091c9841ed6033937fdb7e5,TWICE,2022-03-05 10:01:57,2022-03-05 10:01:57,external,spotify,0,https://open.spotify.com/track/5COO2JgOmHIJ2jsXFwflz8,,NULL,5COO2JgOmHIJ2jsXFwflz8,NULL,46
399177,NULL,3,What is Love?,,https://i.scdn.co/image/ab67616d0000b2738e81913ace9f03cf2adb2056,TWICE,2022-03-05 10:01:59,2022-03-05 10:01:59,external,spotify,0,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX,,NULL,5Ek40FyMPprcvtyZDjqylX,NULL,46
399184,NULL,3,Mixtape : OH,,https://i.scdn.co/image/ab67616d0000b2735c59b4214590e91eb283d86d,Stray Kids,2022-03-05 10:02:01,2022-03-05 10:02:01,external,spotify,0,https://open.spotify.com/track/1keLmLnlRaQbn4mLKp68Nl,,NULL,1keLmLnlRaQbn4mLKp68Nl,NULL,125
399185,NULL,3,Black Mamba,,https://i.scdn.co/image/ab67616d0000b2736f248f7695eb544a3a1955c5,aespa,2022-03-05 10:02:01,2022-03-05 10:02:01,external,spotify,0,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51,,NULL,1t2qYCAjUAoGfeFeoBlK51,NULL,91
399186,NULL,3,BETTER,,https://i.scdn.co/image/ab67616d0000b273579e945923463492cb43a5ce,TWICE,2022-03-05 10:02:01,2022-03-05 10:02:01,external,spotify,0,https://open.spotify.com/track/1Wrn6btrungVsBjyViLnuY,,NULL,1Wrn6btrungVsBjyViLnuY,NULL,46
399210,NULL,3,Yummy Yummy Love,,https://i.scdn.co/image/ab67616d0000b27352db41e897d3a8dc72929208,MOMOLAND,2022-03-05 10:02:06,2022-03-05 10:02:06,external,spotify,0,https://open.spotify.com/track/4yTvTZ68CSpqV1T6AuGikB,,NULL,4yTvTZ68CSpqV1T6AuGikB,NULL,519
399212,NULL,3,Scars,,https://i.scdn.co/image/ab67616d0000b27312556564d11eba700d8ea99a,Stray Kids,2022-03-05 10:02:06,2022-03-05 10:02:06,external,spotify,0,https://open.spotify.com/track/4C9Zhjq5ux9ieiDWYfFcfP,,NULL,4C9Zhjq5ux9ieiDWYfFcfP,NULL,125
399213,NULL,3,CRY FOR ME,,https://i.scdn.co/image/ab67616d0000b273e6718d4a1c026a29c0912854,TWICE,2022-03-05 10:02:07,2022-03-05 10:02:07,external,spotify,0,https://open.spotify.com/track/0PoAZ7SLFpqpYR9LSCYAo8,,NULL,0PoAZ7SLFpqpYR9LSCYAo8,NULL,46
399214,NULL,3,Forever (약속),,https://i.scdn.co/image/ab67616d0000b2737fdc50db3e3b281109f5a831,aespa,2022-03-05 10:02:07,2022-03-05 10:02:07,external,spotify,0,https://open.spotify.com/track/26YNVqHuwAPeBVfDscTPds,,NULL,26YNVqHuwAPeBVfDscTPds,NULL,91
399215,NULL,3,Not Shy,,https://i.scdn.co/image/ab67616d0000b273cb0d7e7182a4846070b7d0b3,ITZY,2022-03-05 10:02:07,2022-03-05 10:02:07,external,spotify,0,https://open.spotify.com/track/3LL2Bw533l1dWZAamY9rR3,,NULL,3LL2Bw533l1dWZAamY9rR3,NULL,54
399218,NULL,3,Fanfare,,https://i.scdn.co/image/ab67616d0000b2736a1200e944003a293abb0b99,TWICE,2022-03-05 10:02:08,2022-03-05 10:02:08,external,spotify,0,https://open.spotify.com/track/49moLXpCwwantnF78yItWf,,NULL,49moLXpCwwantnF78yItWf,NULL,46
399219,NULL,3,ELEVEN,,https://i.scdn.co/image/ab67616d0000b273da343b21617aac0c57e332bb,IVE,2022-03-05 10:02:08,2022-03-05 10:02:08,external,spotify,0,https://open.spotify.com/track/7n2FZQsaLb7ZRfRPfEeIvr,,NULL,7n2FZQsaLb7ZRfRPfEeIvr,NULL,39
399225,NULL,3,BAAM,,https://i.scdn.co/image/ab67616d0000b27342b393df3e24a66e5accbf2b,MOMOLAND,2022-03-05 10:02:10,2022-03-05 10:02:10,external,spotify,0,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW,,NULL,4Is1b37KJY9XVCgzp81FBW,NULL,519
399226,NULL,3,Doughnut,,https://i.scdn.co/image/ab67616d0000b273335c759b5c4f08f82e98dcff,TWICE,2022-03-05 10:02:10,2022-03-05 10:02:10,external,spotify,0,https://open.spotify.com/track/6YBcbXDYIITuyCEN2YwGRy,,NULL,6YBcbXDYIITuyCEN2YwGRy,NULL,46
399229,NULL,3,Kura Kura,,https://i.scdn.co/image/ab67616d0000b2731ef6aeee7c252a0bb7f9ac32,TWICE,2022-03-05 10:02:11,2022-03-05 10:02:11,external,spotify,0,https://open.spotify.com/track/0SiX8tNiIZskZrPiAh6XxX,,NULL,0SiX8tNiIZskZrPiAh6XxX,NULL,46
399234,NULL,3,BDZ,,https://i.scdn.co/image/ab67616d0000b2738e0603ae064aec19675faffa,TWICE,2022-03-05 10:02:12,2022-03-05 10:02:12,external,spotify,0,https://open.spotify.com/track/6ceKChoZYLdw24Ph1CDFUJ,,NULL,6ceKChoZYLdw24Ph1CDFUJ,NULL,46
399253,NULL,3,Perfect World,,https://i.scdn.co/image/ab67616d0000b273579e945923463492cb43a5ce,TWICE,2022-03-05 10:02:17,2022-03-05 10:02:17,external,spotify,0,https://open.spotify.com/track/0iuZMy88H6vxDA2oaJNhJg,,NULL,0iuZMy88H6vxDA2oaJNhJg,NULL,46
399270,NULL,3,Next Level,,https://i.scdn.co/image/ab67616d0000b2737a393b04e8ced571618223e8,aespa,2022-03-05 10:02:24,2022-03-05 10:02:24,external,spotify,0,https://open.spotify.com/track/2zrhoHlFKxFTRF5aMyxMoQ,,NULL,2zrhoHlFKxFTRF5aMyxMoQ,NULL,91
399307,NULL,3,私じゃなかったんだね。,,https://i.scdn.co/image/ab67616d0000b2733b99e2546c7e63d1d91da71d,りりあ。,2022-03-05 10:02:43,2022-03-05 10:02:43,external,spotify,0,https://open.spotify.com/track/5ghtOeu2kh8ZhpjZGVLsO0,,NULL,5ghtOeu2kh8ZhpjZGVLsO0,NULL,566
399310,NULL,3,Girl,,https://i.scdn.co/image/ab67616d0000b273dfed4454d84e6e173ffb60e1,秦 基博,2022-03-05 10:02:43,2022-03-05 10:02:43,external,spotify,0,https://open.spotify.com/track/33wiNTgVDVM2OntTy8YZnM,,NULL,33wiNTgVDVM2OntTy8YZnM,NULL,392
399314,NULL,3,それ以外の人生なんてありえないや,,https://i.scdn.co/image/ab67616d0000b2739e0167eef6ba30f9289b41ef,ベリーグッドマン,2022-03-05 10:02:45,2022-03-05 10:02:45,external,spotify,0,https://open.spotify.com/track/4LEXVLbNJwEqqTePQobS9t,,NULL,4LEXVLbNJwEqqTePQobS9t,NULL,432
399315,NULL,3,ヒカリ,,https://i.scdn.co/image/ab67616d0000b2737eeb168bdd4e3f6ab3bcbb22,幾田りら,2022-03-05 10:02:45,2022-03-05 10:02:45,external,spotify,0,https://open.spotify.com/track/4I0ybKio6Ur17HZ8Z2UKAq,,NULL,4I0ybKio6Ur17HZ8Z2UKAq,NULL,47
399316,NULL,3,懐かしい未来,,https://i.scdn.co/image/ab67616d0000b2735bd16756e17c1a6d108cccdd,上白石萌音,2022-03-05 10:02:45,2022-03-05 10:02:45,external,spotify,0,https://open.spotify.com/track/4OTQvDPW8XJjeEsoOZfshH,,NULL,4OTQvDPW8XJjeEsoOZfshH,NULL,114
399321,NULL,3,片っぽ,,https://i.scdn.co/image/ab67616d0000b273be94079fc2c306c3bd15d7e8,eill,2022-03-05 10:02:46,2022-03-05 10:02:46,external,spotify,0,https://open.spotify.com/track/2kvUkB3p3HdKwjNLWZk4bK,,NULL,2kvUkB3p3HdKwjNLWZk4bK,NULL,99
399323,NULL,3,ハッピーエンド,,https://i.scdn.co/image/ab67616d0000b273caea93702c2684521fab5d9c,上白石萌音,2022-03-05 10:02:46,2022-03-05 10:02:46,external,spotify,0,https://open.spotify.com/track/2uyopL6P0iyC59uRLArtTq,,NULL,2uyopL6P0iyC59uRLArtTq,NULL,114
399324,NULL,3,夢花火,,https://i.scdn.co/image/ab67616d0000b2734408da323f86176e8a65f4d8,Novelbright,2022-03-05 10:02:46,2022-03-05 10:02:46,external,spotify,0,https://open.spotify.com/track/4CqQqMqOQKuvAUDyTDRvtv,,NULL,4CqQqMqOQKuvAUDyTDRvtv,NULL,361
399325,NULL,3,NERVEs,,https://i.scdn.co/image/ab67616d0000b273d9b7aa063908f8134924b497,WurtS,2022-03-05 10:02:47,2022-03-05 10:02:47,external,spotify,0,https://open.spotify.com/track/0UfibtjJfsjOYpOIm5XcFW,,NULL,0UfibtjJfsjOYpOIm5XcFW,NULL,606
399326,NULL,3,夜明乃唄,,https://i.scdn.co/image/ab67616d0000b27331c5919df0c94d105cf8e4e6,Rin音,2022-03-05 10:02:47,2022-03-05 10:02:47,external,spotify,0,https://open.spotify.com/track/4D8i9Wnw8jr8FAXwART18c,,NULL,4D8i9Wnw8jr8FAXwART18c,NULL,373
399328,NULL,3,世界中の誰よりきっと,,https://i.scdn.co/image/ab67616d0000b2733d5d3d5f632034ceb79d52c8,上白石萌音,2022-03-05 10:02:48,2022-03-05 10:02:48,external,spotify,0,https://open.spotify.com/track/6116o39EQhdTVnIz0jB0nN,,NULL,6116o39EQhdTVnIz0jB0nN,NULL,114
399332,NULL,3,ずっとずっとずっと,,https://i.scdn.co/image/ab67616d0000b273d6e2986680a445b84ec15749,緑黄色社会,2022-03-05 10:02:49,2022-03-05 10:02:49,external,spotify,0,https://open.spotify.com/track/2He9deEfdXYWxnTUi0oOb0,,NULL,2He9deEfdXYWxnTUi0oOb0,NULL,72
399335,NULL,3,春を告げる - From THE FIRST TAKE,,https://i.scdn.co/image/ab67616d0000b27307cb4e0ddaa0edc7fe372c32,yama,2022-03-05 10:02:51,2022-03-05 10:02:51,external,spotify,0,https://open.spotify.com/track/0QDjYBER1ZqISxA2Gc0cJe,,NULL,0QDjYBER1ZqISxA2Gc0cJe,NULL,523
399337,NULL,3,夏風に溶ける,,https://i.scdn.co/image/ab67616d0000b27371fc6cbb96d1032d5a5a2fc0,MAISONdes,2022-03-05 10:02:51,2022-03-05 10:02:51,external,spotify,0,https://open.spotify.com/track/1l2Jd4haFIUiIkBwkSagL9,,NULL,1l2Jd4haFIUiIkBwkSagL9,NULL,496
399338,NULL,3,リトルダンサー feat. Ito (PEOPLE 1),,https://i.scdn.co/image/ab67616d0000b273d9b7aa063908f8134924b497,WurtS,2022-03-05 10:02:52,2022-03-05 10:02:52,external,spotify,0,https://open.spotify.com/track/4YyalpG25LRXCSBEgQgI0Q,,NULL,4YyalpG25LRXCSBEgQgI0Q,NULL,606
399339,NULL,3,たとえたとえ,,https://i.scdn.co/image/ab67616d0000b2732a3d9cce213db6bb92cb6830,緑黄色社会,2022-03-05 10:02:52,2022-03-05 10:02:52,external,spotify,0,https://open.spotify.com/track/1ovMDjMtwyaURodfDtwOgZ,,NULL,1ovMDjMtwyaURodfDtwOgZ,NULL,72
399344,NULL,3,沈丁花,,https://i.scdn.co/image/ab67616d0000b273a1158b0daa2e721e6e77a38f,DISH//,2022-03-05 10:02:54,2022-03-05 10:02:54,external,spotify,0,https://open.spotify.com/track/79TdseXlAiANFOTstIwejv,,NULL,79TdseXlAiANFOTstIwejv,NULL,313
399345,NULL,3,今夜だけ間違いじゃないことにしてあげる,,https://i.scdn.co/image/ab67616d0000b273823a957246132fe4075ccf1f,Awesome City Club,2022-03-05 10:02:54,2022-03-05 10:02:54,external,spotify,0,https://open.spotify.com/track/2xG6L2NnUjUgtGTK74xoFZ,,NULL,2xG6L2NnUjUgtGTK74xoFZ,NULL,151
399347,NULL,3,カラメル,,https://i.scdn.co/image/ab67616d0000b27300c5fdcd447fdecfdaf3b77b,もさを。,2022-03-05 10:02:55,2022-03-05 10:02:55,external,spotify,0,https://open.spotify.com/track/0UZrpjO9FIX9fn1q5m2Hgw,,NULL,0UZrpjO9FIX9fn1q5m2Hgw,NULL,207
399348,NULL,3,空に笑えば,,https://i.scdn.co/image/ab67616d0000b2735242af48ad6eab6bafbb1a61,wacci,2022-03-05 10:02:55,2022-03-05 10:02:55,external,spotify,0,https://open.spotify.com/track/5ZcBXJYkcW0vYkohSO5BKn,,NULL,5ZcBXJYkcW0vYkohSO5BKn,NULL,616
399352,NULL,3,リテラシー,,https://i.scdn.co/image/ab67616d0000b273203dca3eeb735e867a3246f3,wotaku,2022-03-05 10:02:56,2022-03-05 10:02:56,external,spotify,0,https://open.spotify.com/track/49MVUfGbhu4X5NLGnKWeTG,,NULL,49MVUfGbhu4X5NLGnKWeTG,NULL,623
399354,NULL,3,エウレカ,,https://i.scdn.co/image/ab67616d0000b273475aa43962c9615628399afa,柊キライ,2022-03-05 10:02:56,2022-03-05 10:02:56,external,spotify,0,https://open.spotify.com/track/2SlAh8uUAxJZdwqwoB7Atu,,NULL,2SlAh8uUAxJZdwqwoB7Atu,NULL,132
399359,NULL,3,ボトム,,https://i.scdn.co/image/ab67616d0000b273290c395a69267bab6cbb5f26,柊キライ,2022-03-05 10:02:58,2022-03-05 10:02:58,external,spotify,0,https://open.spotify.com/track/0mYy2vpTIyU5Da1tVWUds0,,NULL,0mYy2vpTIyU5Da1tVWUds0,NULL,132
399371,NULL,3,福音,,https://i.scdn.co/image/ab67616d0000b2736883b805b778143dd6be7b21,wotaku,2022-03-05 10:03:01,2022-03-05 10:03:01,external,spotify,0,https://open.spotify.com/track/29OB3z7cFcCuLFMB7Rn0Qt,,NULL,29OB3z7cFcCuLFMB7Rn0Qt,NULL,623
399374,NULL,3,きゅうくらりん,,https://i.scdn.co/image/ab67616d0000b273e094c1bd11b4dde2cba4d8c7,いよわ,2022-03-05 10:03:01,2022-03-05 10:03:01,external,spotify,0,https://open.spotify.com/track/56xCsaFsih5swf7IZXPYzU,,NULL,56xCsaFsih5swf7IZXPYzU,NULL,48
399378,NULL,3,毒して頂戴,,https://i.scdn.co/image/ab67616d0000b27344e453a05d33d28cbc9bb4aa,なきそ,2022-03-05 10:03:02,2022-03-05 10:03:02,external,spotify,0,https://open.spotify.com/track/3YSiYMxuIZM1YOgaKteI3g,,NULL,3YSiYMxuIZM1YOgaKteI3g,NULL,338
399390,NULL,3,DOGMA,,https://i.scdn.co/image/ab67616d0000b273efbfcbe66d8aa1d660fdb13f,wotaku,2022-03-05 10:03:04,2022-03-05 10:03:04,external,spotify,0,https://open.spotify.com/track/0sTtcn25r5G8eCz0VAk7cC,,NULL,0sTtcn25r5G8eCz0VAk7cC,NULL,623
399399,NULL,3,メビウス,,https://i.scdn.co/image/ab67616d0000b2739de5440014b25b31a43bf85c,柊キライ,2022-03-05 10:03:06,2022-03-05 10:03:06,external,spotify,0,https://open.spotify.com/track/0GkkamEBplYvsFmTf8KIqV,,NULL,0GkkamEBplYvsFmTf8KIqV,NULL,132
399402,NULL,3,ロウワー,,https://i.scdn.co/image/ab67616d0000b273004e4e3650116604aa4f3ebe,ぬゆり,2022-03-05 10:03:07,2022-03-05 10:03:07,external,spotify,0,https://open.spotify.com/track/3eIGW5DUVP5zkGFXZSZQ6o,,NULL,3eIGW5DUVP5zkGFXZSZQ6o,NULL,359
399404,NULL,3,一角獣,,https://i.scdn.co/image/ab67616d0000b27357e2f42f7faa6ca3b0fad834,てにをは,2022-03-05 10:03:07,2022-03-05 10:03:07,external,spotify,0,https://open.spotify.com/track/6OcfNne5vPOrkthIvwPe9a,,NULL,6OcfNne5vPOrkthIvwPe9a,NULL,624
399405,NULL,3,エバ,,https://i.scdn.co/image/ab67616d0000b273b55aab61897f09ee0b90d3b9,柊キライ,2022-03-05 10:03:07,2022-03-05 10:03:07,external,spotify,0,https://open.spotify.com/track/6pFzSkOkVurMN5os7WeTiB,,NULL,6pFzSkOkVurMN5os7WeTiB,NULL,132
399410,NULL,3,たぶん終わり,,https://i.scdn.co/image/ab67616d0000b2733c78e2e89322cc115641753c,いよわ,2022-03-05 10:03:09,2022-03-05 10:03:09,external,spotify,0,https://open.spotify.com/track/2tDc1ziwd8pHDmZYPmnjAO,,NULL,2tDc1ziwd8pHDmZYPmnjAO,NULL,48
399431,NULL,3,イルミナティ,,https://i.scdn.co/image/ab67616d0000b273e2ee6a840fa91a312229e8ef,wotaku,2022-03-05 10:03:13,2022-03-05 10:03:13,external,spotify,0,https://open.spotify.com/track/5I3kTZRV215dvqAtGeA0DQ,,NULL,5I3kTZRV215dvqAtGeA0DQ,NULL,623
399434,NULL,3,明日晴れるかな,,https://i.scdn.co/image/ab67616d0000b273971a432c0825d9836925c1f2,桑田佳祐,2022-03-05 10:03:13,2022-03-05 10:03:13,external,spotify,0,https://open.spotify.com/track/3hluDFiaL1ntJ58xVTBjxT,,NULL,3hluDFiaL1ntJ58xVTBjxT,NULL,143
399436,NULL,3,君といれば,,https://i.scdn.co/image/ab67616d0000b2736d1fece0d1471f0ab34131d2,Little Glee Monster,2022-03-05 10:03:14,2022-03-05 10:03:14,external,spotify,0,https://open.spotify.com/track/3WPTLcWwPfRnURI62Pg9Js,,NULL,3WPTLcWwPfRnURI62Pg9Js,NULL,559
399438,NULL,3,炎の聖歌隊 [Choir(クワイア)],,https://i.scdn.co/image/ab67616d0000b27330da40bf981cd1011e8ae48a,桑田佳祐,2022-03-05 10:03:15,2022-03-05 10:03:15,external,spotify,0,https://open.spotify.com/track/39QsBrEmpwH33XBg6kNO8L,,NULL,39QsBrEmpwH33XBg6kNO8L,NULL,143
399439,NULL,3,NATSUMONOGATARI,,https://i.scdn.co/image/ab67616d0000b273d2d0b61d4f3a3a1c81ef66fe,ゆず,2022-03-05 10:03:15,2022-03-05 10:03:15,external,spotify,0,https://open.spotify.com/track/686wmBjXvQcVgrMVfil7Dn,,NULL,686wmBjXvQcVgrMVfil7Dn,NULL,532
399443,NULL,3,GOOD AS GOLD,,https://i.scdn.co/image/ab67616d0000b273b101c5eb095aac7dbbb9f433,AI,2022-03-05 10:03:17,2022-03-05 10:03:17,external,spotify,0,https://open.spotify.com/track/4dzAlISalI4fTdfIbDAzdU,,NULL,4dzAlISalI4fTdfIbDAzdU,NULL,49
399446,NULL,3,僕らを待つ場所,,https://i.scdn.co/image/ab67616d0000b2730ef8ab2d8c9bf252cbd71f22,AI,2022-03-05 10:03:18,2022-03-05 10:03:18,external,spotify,0,https://open.spotify.com/track/44yrir7dnVES7WHwQsZCXd,,NULL,44yrir7dnVES7WHwQsZCXd,NULL,49
399449,NULL,3,アカリ,,https://i.scdn.co/image/ab67616d0000b2738c4cefd929c45e087f78789e,GReeeeN,2022-03-05 10:03:20,2022-03-05 10:03:20,external,spotify,0,https://open.spotify.com/track/7I8CmmrqsTgCjHPeSkkkIY,,NULL,7I8CmmrqsTgCjHPeSkkkIY,NULL,148
399452,NULL,3,Soulコブラツイスト~魂の悶絶,,https://i.scdn.co/image/ab67616d0000b273811e0dbb655712e2f45d9846,桑田佳祐,2022-03-05 10:03:20,2022-03-05 10:03:20,external,spotify,0,https://open.spotify.com/track/5HPXhsoTytUSlLwpFsZ17e,,NULL,5HPXhsoTytUSlLwpFsZ17e,NULL,143
399453,NULL,3,Letter In The Sky,,https://i.scdn.co/image/ab67616d0000b273f0a4a0b46fed51844247ee9b,AI,2022-03-05 10:03:21,2022-03-05 10:03:21,external,spotify,0,https://open.spotify.com/track/7gcyKlVwTGyCyLqZPLj25J,,NULL,7gcyKlVwTGyCyLqZPLj25J,NULL,49
399455,NULL,3,最後は必ず正義が勝つ,,https://i.scdn.co/image/ab67616d0000b27379665bcded1000d0b7d351cb,AI,2022-03-05 10:03:22,2022-03-05 10:03:22,external,spotify,0,https://open.spotify.com/track/05nvq2LlHKhJZPN3XcYEvG,,NULL,05nvq2LlHKhJZPN3XcYEvG,NULL,49
399457,NULL,3,透明な世界,,https://i.scdn.co/image/ab67616d0000b273363194dd44262337d1b03f26,Little Glee Monster,2022-03-05 10:03:23,2022-03-05 10:03:23,external,spotify,0,https://open.spotify.com/track/6MjG6j8Iuea6XL9cp1aUec,,NULL,6MjG6j8Iuea6XL9cp1aUec,NULL,559
399458,NULL,3,純恋歌,,https://i.scdn.co/image/ab67616d0000b27382d5e34f3c71f10096199c03,湘南乃風,2022-03-05 10:03:24,2022-03-05 10:03:24,external,spotify,0,https://open.spotify.com/track/1VJVtUutqKTLq0WlT2GkaX,,NULL,1VJVtUutqKTLq0WlT2GkaX,NULL,213
399461,NULL,3,IN THE MIDDLE,,https://i.scdn.co/image/ab67616d0000b27353672ef3630427fdde6792b5,AI,2022-03-05 10:03:25,2022-03-05 10:03:25,external,spotify,0,https://open.spotify.com/track/2lwDOOHRPqF2r9Hbw829Aq,,NULL,2lwDOOHRPqF2r9Hbw829Aq,NULL,49
399463,NULL,3,SMILE~晴れ渡る空のように~,,https://i.scdn.co/image/ab67616d0000b273cbe2001e444c071a5895e191,桑田佳祐,2022-03-05 10:03:26,2022-03-05 10:03:26,external,spotify,0,https://open.spotify.com/track/7jkrxM1JAK7BAjrKZY7EnD,,NULL,7jkrxM1JAK7BAjrKZY7EnD,NULL,143
399466,NULL,3,キラキラ,,https://i.scdn.co/image/ab67616d0000b27350a05130071bc22360726e54,AI,2022-03-05 10:03:27,2022-03-05 10:03:27,external,spotify,0,https://open.spotify.com/track/2LTeZw8H535c3O8g8UaUoe,,NULL,2LTeZw8H535c3O8g8UaUoe,NULL,49
